product_average_rating,product_reviews_count,product_url,product_orignal_price,product_sale_price,product_discount,product_image,product_brand,product_name,product_brand_id,product_sku,seller_name,seller_percentage,seller_rate,seller_rate_level,seller_seller_id,seller_shipment_time,seller_url
5.0,3,https://www.daraz.pk/products/new-stylish-panel-half-sleeve-branded-t-shirt-i312140416-s1657087539.html?search=1,900,750,-17%,https://static-01.daraz.pk/p/1d71f30bfb233e898627d1af62634454.jpg,No Brand,New Stylish Panel Half Sleeve Branded T Shirt,39704,312140416,S-M Fashion Store,90%,0.9,3,6005013777297,100%,//www.daraz.pk/shop/s-m-fashion-store/?itemId=312140416&channelSource=pdp
4.0,82,https://www.daraz.pk/products/4-i266013117-s1481880309.html?search=1,1600,1399,-13%,https://static-01.daraz.pk/p/aa837337bf523c7d659d588c4a57b22e.jpg,The Vintage,The Vintage Clothing pack of 4 basic premium full sleeves T shirt,289138,266013117,The Vintage Clothing,88%,0.88,3,1128650,99%,//www.daraz.pk/shop/vintage-apparels/?itemId=266013117&channelSource=pdp
4.1,18,https://www.daraz.pk/products/crew-neck-t-shirt-white-for-men-i273675735-s1486888175.html?search=1,449,349,-22%,https://static-01.daraz.pk/p/5b71ddf28db76e21e6ce625ebbd392a2.jpg,HashBack,Crew Neck T Shirt  White For Men,123478210,273675735,Hash Back,89%,0.89,3,24248,100%,//www.daraz.pk/shop/hash-back/?itemId=273675735&channelSource=pdp
4.9,11,https://www.daraz.pk/products/2-i362641655-s1813157945.html?search=1,1050,980,-7%,https://static-01.daraz.pk/p/fefcd01bc156dab74731ae161127ae90.png,ZERUBS,Modern Warfare 2 Call Of Duty Printed Round Neck T shirt,124581232,362641655,ZERUBS Official,91%,0.91,3,6005021883857,100%,//www.daraz.pk/shop/zerubs-1/?itemId=362641655&channelSource=pdp
4.8,9,https://www.daraz.pk/products/-i394773211-s1919500381.html?search=1,850,599,-30%,https://static-01.daraz.pk/p/3733792f30b371f571d94875d92b94c6.jpg,No Brand,Short sleeve casual plain T-shirt for men in multi color,39704,394773211,Seven Skyz Store,95%,0.95,3,6005028198838,100%,//www.daraz.pk/shop/seven-skyz-store/?itemId=394773211&channelSource=pdp
4.9,16,https://www.daraz.pk/products/bts-i277989411-s1499228905.html?search=1,599,379,-37%,https://static-01.daraz.pk/p/db94c176bd9dae9579b926fe38de026c.jpg,No Brand,T Shirt New Stylish BTS Logo Flower Multi Colored TAGLINE Tag Print Casual Round Neck Half Sleeves Export Quality Shirt Smart Fit Tee Shirt,39704,277989411,SIBZ SENSATION,85%,0.85,3,1141731,96%,//www.daraz.pk/shop/sibz-sensation/?itemId=277989411&channelSource=pdp
0.0,0,https://www.daraz.pk/products/angel-silver-lucifer-wings-printed-cotton-half-sleeves-o-neck-trouser-tshirt-for-men-boys-i403125635-s1944970103.html?search=1,1999,999,-50%,https://static-01.daraz.pk/p/e8a970bc37007edce9bc7e946192221f.jpg,No Brand,Angel SIlver Lucifer WIngs Printed Cotton Half Sleeves O Neck Trouser & Tshirt For Men & Boys,39704,403125635,Leather freaks,83%,0.83,3,1093117,73%,//www.daraz.pk/shop/leather-freaks/?itemId=403125635&channelSource=pdp
5.0,2,https://www.daraz.pk/products/brocode-full-sleeves-t-shirt-for-men-teal-white-baseball-raglan-i402292761-s1943042079.html?search=1,1950,1399,-28%,https://static-01.daraz.pk/p/b73f616e7741ac0fe95c528e4e069a8b.jpg,BROCODE,Brocode - Full Sleeves T-shirt For Men - Teal & White Baseball Raglan,125112827,402292761,Brocode,97%,0.97,3,1025976,100%,//www.daraz.pk/shop/brocode-1/?itemId=402292761&channelSource=pdp
4.6,125,https://www.daraz.pk/products/long-sleeves-henly-printed-tshirt-for-men-i164198983-s1331692914.html?search=1,999,581,-42%,https://static-01.daraz.pk/p/09bb17420277ee98675c9d98bb584567.jpg,Paradise Zone,Long Sleeves Henly Printed Tshirt For Men,289682,164198983,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=164198983&channelSource=pdp
4.0,1,https://www.daraz.pk/products/tracksuit-yellow-black-summer-printed-tracksuit-for-men-boys-soft-comfortable-fabric-trouser-tshirts-for-men-i397663946-s1924669228.html?search=1,999,995,-0.4%,https://static-01.daraz.pk/p/8410afa71cc68005f16cc1bab0109eb8.jpg,No Brand,TRACKSUIT - Yellow & Black Summer Printed Tracksuit For Men & Boys - Soft & Comfortable Fabric Trouser & tshirts for men,39704,397663946,Beautify.,89%,0.89,3,6005014131372,100%,//www.daraz.pk/shop/beautify-/?itemId=397663946&channelSource=pdp
4.9,13,https://www.daraz.pk/products/aot-i229525514-s1449865300.html?search=1,1200,563,-53%,https://static-01.daraz.pk/p/e36d12804aabdf0e2a0c651405cbcb9d.jpg,No Brand,Attack On Titan T Shirt Levi Ackerman Anime Manga My Hero Academia Black Printed Cotton T-Shirt AOT Short Sleeves Tshirt,39704,229525514,Zaib-Estore,89%,0.89,3,6005013579531,100%,//www.daraz.pk/shop/zaib-estore/?itemId=229525514&channelSource=pdp
5.0,7,https://www.daraz.pk/products/army-cotton-printed-t-shirt-for-men-olive-green-i2093240-s10132327.html?search=1,899.0,550.0,-39%,https://static-01.daraz.pk/p/7e9c2628e6a2c2e89940aea774775a0f.jpg,Jack Beos,ARMY Cotton Printed T-Shirt For Men - Olive Green,193707,2093240,Jack Beos,90%,0.9,3,9367,90%,//www.daraz.pk/shop/jack-beos-karachi/?itemId=2093240&channelSource=pdp
3.8,17,https://www.daraz.pk/products/-i341904282-s1759680640.html?search=1,650,385,-41%,https://static-01.daraz.pk/p/9bb86daef0f447d31a3a6ce8c8541f8c.jpg,No Brand,T shirt for Man Avenger Printed  Summer collection Cotton Round Neck Half sleeve,39704,341904282,Sobi Store.,91%,0.91,3,6005016324020,100%,//www.daraz.pk/shop/sobi-s/?itemId=341904282&channelSource=pdp
4.0,5,https://www.daraz.pk/products/-i141844659-s1301996323.html?search=1,1280,379,-70%,https://static-01.daraz.pk/p/3e6191f8d40adabe871a6c8b0f7a6694.jpg,No Brand,"T-Shirt- (Personality) PRINT Half sleeves And Round Neck,Export Quality For His n Her",39704,141844659,JUST THINK N BUY,86%,0.86,3,1066703,90%,//www.daraz.pk/shop/just-think-n-buy/?itemId=141844659&channelSource=pdp
4.9,27,https://www.daraz.pk/products/new-arrival-summer-tees-jogging-pants-for-mens-wear-casual-t-shirt-and-trouser-i239329516-s1458583741.html?search=1,1499,1163,-22%,https://static-01.daraz.pk/p/fd881e7a6ea874d30f681fcc82c0c266.jpg,Paradise Zone,New Arrival Summer Tees Jogging Pants For Men's Wear Casual T-shirt And Trouser,289682,239329516,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=239329516&channelSource=pdp
4.3,69,https://www.daraz.pk/products/-i178474748-s1355486905.html?search=1,999,360,-64%,https://static-01.daraz.pk/p/e0325a1b238b48d60996d70e9a7a3583.jpg,No Brand,t shirt stylish and trenty printed in black- tee shirt -Export Quality half sleeves Shirt for both,39704,178474748,JUST THINK N BUY,86%,0.86,3,1066703,90%,//www.daraz.pk/shop/just-think-n-buy/?itemId=178474748&channelSource=pdp
4.6,72,https://www.daraz.pk/products/-i244756672-s1463264594.html?search=1,399,369,-8%,https://static-01.daraz.pk/p/4e157077f8327edbf8f1065dc1699bd7.jpg,No Brand,Grey Classy Half Sleeves Cotton T shirt,39704,244756672,Salaar Store,85%,0.85,3,6005011779503,97%,//www.daraz.pk/shop/salaar-store/?itemId=244756672&channelSource=pdp
4.4,10,https://www.daraz.pk/products/mr-beast-mens-t-shirt-black-navy-blue-royal-blue-charcoal-grey-forest-green-printed-cotton-tshirts-pocket-lightning-cat-youtuber-merch-gaming-kids-boys-short-sleeves-t-shirt-i260417190-s1478668266.html?search=1,1080,657,-39%,https://static-01.daraz.pk/p/4d8081213d1784acdd0ac6ab9f879dcb.jpg,No Brand,Mr Beast Mens T Shirt Black Navy Blue Royal Blue Charcoal Grey Forest Green Printed Cotton Tshirts Pocket Lightning Cat Youtuber Merch Gaming Kids Boys Short Sleeves T-Shirt,39704,260417190,Style Zone Shop (Karachi),88%,0.88,3,20248,100%,//www.daraz.pk/shop/style-zone-shop-karachi/?itemId=260417190&channelSource=pdp
5.0,2,https://www.daraz.pk/products/-i269450478-s1483415171.html?search=1,1999,1199,-40%,https://static-01.daraz.pk/p/ca57c80fb66eedc312df7f31edcf881c.jpg,No Brand,Markhor Print Half Sleeves White & Grey Tshirt and Trouser Summer Gym Wear Cotton Fashion Tees Export Quality Fabric T shirts For Men,39704,269450478,Trendz Fashion (Karachi),86%,0.86,3,6005012841250,100%,//www.daraz.pk/shop/trendz-fashion-karachi/?itemId=269450478&channelSource=pdp
4.7,13,https://www.daraz.pk/products/-i242342687-s1461407741.html?search=1,1999,1260,-37%,https://static-01.daraz.pk/p/2c2333fa50d33fdf4bd0a2aa94b5dcc8.jpg,Paradise Zone,New Arrival Track Suit For Men's Wear Casual T-shirt And Trouser,289682,242342687,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=242342687&channelSource=pdp
5.0,4,https://www.daraz.pk/products/brocode-full-sleeves-t-shirt-for-men-white-black-baseball-raglan-tshirt-i402297878-s1941837628.html?search=1,1650,1350,-18%,https://static-01.daraz.pk/p/23307cd74824e925595da92b356f0879.jpg,BROCODE,Brocode - Full Sleeves T-shirt For Men - White & Black Baseball Raglan Tshirt,125112827,402297878,Brocode,97%,0.97,3,1025976,100%,//www.daraz.pk/shop/brocode-1/?itemId=402297878&channelSource=pdp
4.6,134,https://www.daraz.pk/products/-i250221325-s1468001811.html?search=1,899,581,-35%,https://static-01.daraz.pk/p/9b21f86339ca9872b832c14d32831050.jpg,Paradise Zone,Long Sleeves Kurti Check Printed Multicolour Tshirt For Men,289682,250221325,Paradise Zone,91%,0.91,3,1042506,100%,//www.daraz.pk/shop/paradise-zone/?itemId=250221325&channelSource=pdp
4.2,53,https://www.daraz.pk/products/customized-your-own-design-own-shirt-picture-tattoname-etc-half-sleeve_white_black-i216649749-s1915144085.html?search=1,510,479,-6%,https://static-01.daraz.pk/p/e1b32a3204e9e32cb009a624a255e49c.jpg,No Brand,"Customized Your Own Design own Shirt ,Picture, Tatto,Name Etc -Half Sleeve_White_Black",39704,216649749,Blast_shopping,90%,0.9,3,6005011455108,100%,//www.daraz.pk/shop/blast-shopping-1599045803/?itemId=216649749&channelSource=pdp
